timestamp,Carrier,OriginCityName,OriginCountry,DestCityName,DestCountry,FlightTimeMin,AvgTicketPrice,Cancelled,FlightDelayType,FlightDelay,DistanceKilometers
"2020-02-06T09:50:27.000Z","ES-Air","New Delhi",IN,Stockholm,SE,"673.2498020433381","415.3210685406008",false,"Carrier Delay",true,"5590.747822476719"
"2020-02-06T09:44:59.000Z",JetBeats,Warsaw,PL,Zurich,CH,"68.89504423174773","568.8917437637289",true,"No Delay",false,"1033.425663476216"
"2020-02-06T09:42:16.000Z","ES-Air",Durban,ZA,Montreal,CA,"744.3492164190008","265.70363953202343",false,"No Delay",false,"13398.285895542014"
"2020-02-06T09:34:33.000Z","ES-Air",Milan,IT,Tokyo,JP,"814.3102243296665","998.3002334189356",false,"No Delay",false,"9771.722691955998"
"2020-02-06T09:28:13.000Z","Kibana Airlines",Tokoname,JP,Bangalore,IN,"500.427478011035","903.0375395387418",false,"Carrier Delay",true,"6373.122082209666"
"2020-02-06T09:27:39.000Z","ES-Air",Spokane,US,Verona,IT,"986.4813246451885","455.32795010863066",false,"NAS Delay",true,"8541.294571097073"
"2020-02-06T09:27:10.000Z","ES-Air",Rome,IT,Newark,US,"586.665036799987","704.0993869137105",false,"Late Aircraft Delay",true,"6933.30073599974"
"2020-02-06T09:26:30.000Z","ES-Air",Moscow,RU,Tokyo,JP,"469.5266528008521","379.3781022055536",false,"No Delay",false,"7512.426444813634"
"2020-02-06T09:25:08.000Z","Logstash Airways","Abu Dhabi",AE,Winnipeg,CA,"930.4611132108478","966.9251784298926",false,"Late Aircraft Delay",true,"11315.994471741022"
"2020-02-06T09:13:06.000Z","Logstash Airways",Atlanta,US,Vienna,AT,"383.0011036405475","963.4826436003628",false,"No Delay",false,"8043.023176451497"
"2020-02-06T09:08:35.000Z",JetBeats,Catania,IT,Cologne,DE,"167.72294878824394","610.4215568591047",false,"Late Aircraft Delay",true,"1615.8442318236591"
"2020-02-06T09:03:30.000Z","Logstash Airways",Tokyo,JP,Tokyo,JP,300,"193.59210592925007",false,"Carrier Delay",true,0
"2020-02-06T09:03:25.000Z",JetBeats,Hartford,US,Torino,IT,"414.6684799871025","625.0440549279156",false,"No Delay",false,"6220.027199806537"
"2020-02-06T08:59:56.000Z","Kibana Airlines",Milwaukee,US,"Los Angeles",US,"176.62110870758906","103.86808143841526",false,"No Delay",false,"2825.937739321425"
"2020-02-06T08:58:58.000Z",JetBeats,Chengdu,CN,"Chitose / Tomakomai",JP,"276.8127144798556","701.4965552386138",false,"No Delay",false,"3598.5652882381223"
"2020-02-06T08:51:42.000Z","Kibana Airlines",Venice,IT,Warsaw,PL,"259.84046923560885","447.97999499265904",false,"Weather Delay",true,"972.607038534133"
"2020-02-06T08:50:01.000Z","ES-Air","Chitose / Tomakomai",JP,Warsaw,PL,"730.5607722989689","984.7295595620976",true,"Carrier Delay",true,"8046.729267587627"
"2020-02-06T08:43:43.000Z","Kibana Airlines","New Delhi",IN,Hyderabad,IN,"114.78531093466295","196.71918172164095",false,"No Delay",false,"1262.6384202812924"
"2020-02-06T08:43:34.000Z","ES-Air",Montreal,CA,Stockholm,SE,"535.095728750991","667.5579236340293",false,"No Delay",false,"5886.053016260901"
"2020-02-06T08:41:12.000Z","Logstash Airways",Bari,IT,Manchester,GB,"448.9541096977048","656.0116628677264",false,"Carrier Delay",true,"1968.4952066747524"
"2020-02-06T08:39:42.000Z","Logstash Airways",Verona,IT,Verona,IT,135,"144.52086751062507",false,"NAS Delay",true,0
"2020-02-06T08:38:02.000Z","Kibana Airlines",Dubai,AE,"Frankfurt am Main",DE,"404.004853890785","278.7681879821767",false,"No Delay",false,"4848.05824668942"
"2020-02-06T08:21:22.000Z","Kibana Airlines",Tokyo,JP,Treviso,IT,"871.9307109669007","869.2964264639809",false,"No Delay",false,"9591.237820635908"
"2020-02-06T08:19:24.000Z","Kibana Airlines",Osaka,JP,Hyderabad,IN,"423.2322570497957","354.0983395907272",false,"No Delay",false,"5925.251598697139"
"2020-02-06T08:11:09.000Z","Kibana Airlines",Copenhagen,DK,Quito,EC,"916.6337940185878","297.5651074603621",false,"No Delay",false,"10082.971734204466"
"2020-02-06T08:11:03.000Z","ES-Air",Gulfport,US,Helsinki,FI,"488.9162075732044","597.6155141734707",true,"No Delay",false,"8311.575528744475"
"2020-02-06T08:08:19.000Z","Logstash Airways",Istanbul,TR,"New Delhi",IN,"528.3343759168205","840.2956597380811",false,"NAS Delay",true,"4566.68751833641"
"2020-02-06T08:04:03.000Z","ES-Air",Belogorsk,RU,Venice,IT,"451.0166555746952","492.79082704331034",false,"No Delay",false,"7667.283144769819"
"2020-02-06T08:04:03.000Z","ES-Air",Shanghai,CN,Moscow,RU,"476.8923404470587","331.8011008800062",false,"NAS Delay",true,"6832.169787599998"
"2020-02-06T08:03:54.000Z","Kibana Airlines",London,GB,Pisa,IT,"62.509241578002595","452.4274171351706",false,"No Delay",false,"1187.6755899820494"
"2020-02-06T08:03:38.000Z","ES-Air",Palermo,IT,Portland,US,"884.2227197290373","366.11108598856026",false,"No Delay",false,"9726.44991701941"
"2020-02-06T08:00:23.000Z","Kibana Airlines",Beijing,CN,"San Juan",PR,"845.0235562770899","786.6327612442534",false,"No Delay",false,"13520.376900433439"
"2020-02-06T07:58:35.000Z",JetBeats,"Buenos Aires",AR,Oslo,NO,"614.2571618583592","665.5464895991711",false,"No Delay",false,"12285.143237167184"
"2020-02-06T07:55:51.000Z","Kibana Airlines",Reno,US,Zurich,CH,"433.4431395540674","646.9657922815101",false,"No Delay",false,"9102.305930635415"
"2020-02-06T07:54:40.000Z","Kibana Airlines","Green Bay",US,Edmonton,CA,"130.7822785914021","524.4849295926641",false,"No Delay",false,"2092.5164574624337"
"2020-02-06T07:53:38.000Z","ES-Air",Istanbul,TR,Bogota,CO,"895.9075205903514","384.76367559511596",true,"No Delay",false,"10750.890247084217"
"2020-02-06T07:52:21.000Z","Logstash Airways",Pisa,IT,Venice,IT,"13.434625854120798","105.32758799886331",false,"No Delay",false,"255.25789122829516"
"2020-02-06T07:49:42.000Z","Kibana Airlines","Jeju City",KR,Warsaw,PL,"539.408205560387","262.3148980418274",false,"No Delay",false,"8091.123083405805"
"2020-02-06T07:42:21.000Z","ES-Air",Barcelona,ES,Dubai,AE,"370.27339850489335","817.9310131467464",true,"No Delay",false,"5183.827579068507"
"2020-02-06T07:22:37.000Z","ES-Air",Pisa,IT,Pittsburgh,US,"548.3675503752279","736.7249421606809",false,"Carrier Delay",true,"7105.718557879786"
"2020-02-06T06:47:08.000Z","Logstash Airways",Mumbai,IN,Bogota,CO,"1396.9332446707665","489.09669921498505",false,"Carrier Delay",true,"15553.998670061499"
"2020-02-06T06:44:45.000Z","Kibana Airlines","Abu Dhabi",AE,Osaka,JP,"366.88399438081484","446.5701420665781",true,"No Delay",false,"7704.563881997112"
"2020-02-06T06:41:51.000Z","ES-Air","Abu Dhabi",AE,Palermo,IT,"381.64490789856785","917.5959871386693",false,"No Delay",false,"4198.093986884246"
"2020-02-06T06:41:02.000Z","Logstash Airways",Syracuse,US,Zurich,CH,"486.0170416394428","999.890734241048",false,"No Delay",false,"6318.221541312757"
"2020-02-06T06:40:26.000Z","ES-Air",Palermo,IT,"Xi'an",CN,"743.6541825289269","560.2153985633129",false,"No Delay",false,"8180.1960078181955"
"2020-02-06T06:38:46.000Z","Logstash Airways",Warsaw,PL,"Xi'an",CN,"577.782868797378","250.3507349048461",false,"No Delay",false,"6933.394425568536"
"2020-02-06T06:37:47.000Z","Kibana Airlines",Beijing,CN,"New Delhi",IN,"346.8446764654598","844.0991736658073",false,"No Delay",false,"3815.291441120058"
"2020-02-06T06:27:46.000Z","Kibana Airlines",Olenegorsk,RU,"San Diego",US,"475.2989552695734","800.9761906350215",false,"No Delay",false,"8555.381194852322"
"2020-02-06T06:23:48.000Z","Logstash Airways",Shanghai,CN,Moscow,RU,"381.40022459075294","262.59630719208934",false,"No Delay",false,"6865.2040426335525"
"2020-02-06T06:18:16.000Z","Logstash Airways",Manchester,GB,Ottawa,CA,"469.7537810507278","969.1152829147344",false,"No Delay",false,"5167.291591558006"
"2020-02-06T06:17:01.000Z","ES-Air",Philadelphia,US,Venice,IT,"488.3256051489208","416.8033001888398",true,"No Delay",false,"6836.558472084891"
"2020-02-06T06:16:11.000Z","Kibana Airlines",Johannesburg,ZA,Johannesburg,ZA,0,"102.00266139296086",false,"No Delay",false,0
"2020-02-06T06:11:30.000Z","Kibana Airlines",Mumbai,IN,Pittsburgh,US,"856.5384786244779","347.1653221581257",false,"No Delay",false,"12848.077179367168"
"2020-02-06T06:05:56.000Z","Kibana Airlines",Venice,IT,Warsaw,PL,"46.31462088257776","561.0434757038687",false,"No Delay",false,"972.607038534133"
"2020-02-06T05:58:35.000Z","Logstash Airways","Frankfurt am Main",DE,Quito,EC,"816.6511147706079","437.0442162535794",false,"No Delay",false,"9799.813377247296"
"2020-02-06T05:58:24.000Z",JetBeats,Adelaide,AU,Bologna,IT,"1405.243019923447","273.11005756642305",false,"No Delay",false,"15457.673219157918"
"2020-02-06T05:58:24.000Z","Logstash Airways",Shanghai,CN,Venice,IT,"938.8850377690585","521.4087997959901",true,"Weather Delay",true,"8944.390528766819"
"2020-02-06T05:54:52.000Z",JetBeats,Minneapolis,US,Sydney,AU,"1150.0978392093232","333.3141292450488",false,"Weather Delay",true,"14491.761105767817"
"2020-02-06T05:54:38.000Z","ES-Air",Berlin,DE,Nashville,US,"470.09454443999255","748.0454517194155",false,"No Delay",false,"7521.512711039881"
"2020-02-06T05:39:22.000Z","Kibana Airlines","Buenos Aires",AR,Munich,DE,"894.9691975020362","782.4229973329782",false,"Late Aircraft Delay",true,"11549.353147542759"
"2020-02-06T05:37:52.000Z","ES-Air",Bangalore,IN,Torino,IT,"720.4835497730749","589.3842623031612",false,"Late Aircraft Delay",true,"7419.1874456884225"
"2020-02-06T05:33:55.000Z","Logstash Airways",Durban,ZA,Rochester,US,"1142.3862258933461","441.7787949748732",false,"No Delay",false,"14851.0209366135"
"2020-02-06T05:32:48.000Z","Logstash Airways","Mexico City",MX,Tulsa,US,"329.6417672274416","737.3117914425482",false,"NAS Delay",true,"1883.551810093949"
"2020-02-06T05:31:58.000Z","Logstash Airways",Shanghai,CN,Vienna,AT,"655.0925212460395","850.7273322167371",false,"No Delay",false,"8516.202776198514"
"2020-02-06T05:31:58.000Z","Kibana Airlines",Johannesburg,ZA,Verona,IT,"507.151981955064","961.4707870306682",false,"No Delay",false,"8114.431711281024"
"2020-02-06T05:28:51.000Z",JetBeats,"San Juan",PR,Munich,DE,"447.30244450413795","570.7125653688199",true,"No Delay",false,"7604.1415565703455"
"2020-02-06T05:22:32.000Z","Logstash Airways",Pisa,IT,Treviso,IT,"23.717266781138605","106.84613865796508",false,"No Delay",false,"260.88993459252464"
"2020-02-06T05:20:00.000Z","ES-Air",Adelaide,AU,Tokyo,JP,"709.5852823761637","576.8938462473538",false,"No Delay",false,"7805.438106137801"
"2020-02-06T05:11:16.000Z","Logstash Airways","Frankfurt am Main",DE,Rochester,US,"473.7529356207332","497.24947559076975",false,"No Delay",false,"7106.294034310998"
"2020-02-06T05:08:21.000Z","ES-Air",Peoria,US,Melbourne,AU,"1502.591637319002","522.973184463312",false,"Late Aircraft Delay",true,"15373.508010509024"
"2020-02-06T04:49:08.000Z",JetBeats,Toronto,CA,Verona,IT,"323.09055450558174","917.2590720267611",false,"No Delay",false,"6784.901644617216"
"2020-02-06T04:39:47.000Z","Logstash Airways",Vienna,AT,Vienna,AT,0,"154.02247477218876",false,"No Delay",false,0
"2020-02-06T04:28:06.000Z","Kibana Airlines","Kansas City",US,Torino,IT,"985.1967320538732","463.5079236020135",false,"Late Aircraft Delay",true,"7867.164052592606"
"2020-02-06T04:28:06.000Z","Kibana Airlines",Dublin,IE,"Jeju City",KR,"492.27408215479113","831.1838009347447",true,"No Delay",false,"9353.207560941031"
"2020-02-06T04:20:26.000Z","ES-Air","Mexico City",MX,"Buenos Aires",AR,"611.8441278421194","601.290837498954",false,"Late Aircraft Delay",true,"7377.66191763179"
"2020-02-06T04:17:54.000Z",JetBeats,Moscow,RU,Verona,IT,"191.15801672062852","602.1098935488393",false,"Carrier Delay",true,"2192.370250809428"
"2020-02-06T04:10:46.000Z",JetBeats,"Des Moines",US,"Mexico City",MX,"125.14859228712382","476.3859149362577",false,"No Delay",false,"2502.9718457424765"
"2020-02-06T04:06:44.000Z",JetBeats,Edmonton,CA,Helsinki,FI,"362.00781731687954","319.02296863911954",false,"No Delay",false,"6878.148529020711"
"2020-02-06T03:57:06.000Z","Kibana Airlines",Rome,IT,Phoenix,US,"583.5605399134747","966.9069080531336",false,"No Delay",false,"9920.52917852907"
"2020-02-06T03:51:13.000Z",JetBeats,"Buenos Aires",AR,Stockholm,SE,"661.9194978028438","852.9234096520219",true,"No Delay",false,"12576.470458254033"
"2020-02-06T03:47:30.000Z","Kibana Airlines",Quito,EC,Olenegorsk,RU,"838.854530131719","447.49945680294155",false,"No Delay",false,"10905.108891712347"
"2020-02-06T03:47:14.000Z","ES-Air",Bangalore,IN,Shanghai,CN,"273.44389567311396","535.4441807949732",false,"No Delay",false,"4921.990122116052"
"2020-02-06T03:47:14.000Z","Kibana Airlines",Oslo,NO,Shanghai,CN,"476.18320812299385","339.20986519310384",false,"No Delay",false,"8095.114538090896"
"2020-02-06T03:46:38.000Z","Kibana Airlines","St Louis",US,Tokyo,JP,"735.864275760248","858.7999793840847",false,"No Delay",false,"10302.099860643471"
"2020-02-06T03:45:51.000Z","Logstash Airways",Lima,PE,"San Francisco",US,"572.9506245764703","683.6377555900067",false,"Carrier Delay",true,"7244.2593686470545"
"2020-02-06T03:43:49.000Z","ES-Air",Seoul,KR,"New Delhi",IN,"312.72337202421465","630.540540868263",false,"No Delay",false,"4690.85058036322"
"2020-02-06T03:41:55.000Z","ES-Air",Bangalore,IN,Ottawa,CA,"1181.317783412001","737.6436306207138",false,"No Delay",false,"12994.495617532011"
"2020-02-06T03:32:03.000Z","Kibana Airlines",London,GB,Torino,IT,"54.09409445783382","429.13593162886207",false,"No Delay",false,"919.599605783175"
"2020-02-06T03:29:34.000Z","ES-Air","Raleigh/Durham",US,Torino,IT,"541.6391151375741","416.5837678546553",false,"No Delay",false,"7041.308496788463"
"2020-02-06T03:29:25.000Z","Kibana Airlines",Cincinnati,US,Olenegorsk,RU,"470.90041632226627","673.6808698068514",false,"No Delay",false,"7063.506244833994"
"2020-02-06T03:16:24.000Z",JetBeats,Paris,FR,"Las Vegas",US,"673.7335073841425","510.04088388106584",false,"No Delay",false,"8758.535595993853"
"2020-02-06T03:14:57.000Z","Logstash Airways",Bari,IT,Quito,EC,"550.0178695326518","852.9839832895431",false,"No Delay",false,"10450.339521120384"
"2020-02-06T03:12:53.000Z","Logstash Airways",Johannesburg,ZA,Tucson,US,"1440.4308575971595","489.82656248753517",false,"NAS Delay",true,"16025.170291165914"
"2020-02-06T03:04:53.000Z","Logstash Airways",Tokyo,JP,Shanghai,CN,"99.92668461884814","354.8598637858395",false,"No Delay",false,"1798.6803231392666"
"2020-02-06T02:53:57.000Z","ES-Air",Milan,IT,Munich,DE,"136.80974999391836","621.7439889091154",false,"Carrier Delay",true,"381.71699992702037"
"2020-02-06T02:53:43.000Z","Logstash Airways",Bogota,CO,London,GB,"770.2856044640292","511.09422928015897",false,"No Delay",false,"8473.141649104322"
"2020-02-06T02:50:03.000Z","ES-Air",Rome,IT,"Chitose / Tomakomai",JP,"468.0723981959616","385.7741509543521",false,"No Delay",false,"9361.447963919232"
"2020-02-06T02:49:37.000Z","ES-Air","Jeju City",KR,Hyderabad,IN,"300.6225702228328","569.4911945361127",false,"No Delay",false,"5110.583693788158"
"2020-02-06T02:49:11.000Z","Kibana Airlines",Minneapolis,US,Sydney,AU,"690.0838621794198","849.8113328391807",false,"No Delay",false,"14491.761105767817"
"2020-02-06T02:48:05.000Z","Kibana Airlines",Madrid,ES,London,GB,"63.94161815378614","831.7040141148184",false,"No Delay",false,"1214.8907449219366"
"2020-02-06T02:47:11.000Z","Logstash Airways",Istanbul,TR,Stockholm,SE,"485.05988202699757","456.97642320349956",false,"Late Aircraft Delay",true,"2210.7784663509683"
"2020-02-06T02:47:11.000Z","ES-Air",Genova,IT,"Mexico City",MX,"579.9615127471112","774.218046001744",false,"No Delay",false,"9859.345716700891"
"2020-02-06T02:45:19.000Z",JetBeats,Pittsburgh,US,Belogorsk,RU,"691.7637874689108","892.7858563498089",false,"Weather Delay",true,"9474.69302456475"
"2020-02-06T02:43:24.000Z","ES-Air",Cologne,DE,Milan,IT,"36.661387822555135","504.9892922072237",true,"No Delay",false,"623.2435929834373"
"2020-02-06T02:31:47.000Z","ES-Air",Beijing,CN,Ottawa,CA,"654.1434846076686","576.7956224807816",false,"No Delay",false,"10466.295753722698"
"2020-02-06T02:28:06.000Z","ES-Air",Belogorsk,RU,Verona,IT,"492.2797694787299","887.384457840594",false,"NAS Delay",true,"7745.595389574598"
"2020-02-06T02:15:59.000Z",JetBeats,Warsaw,PL,Zurich,CH,"68.89504423174773","982.617875283381",false,"No Delay",false,"1033.425663476216"
"2020-02-06T02:14:15.000Z","ES-Air",Barcelona,ES,Quito,EC,"614.7610841957962","541.0812948048329",false,"No Delay",false,"9221.416262936944"
"2020-02-06T02:12:29.000Z","Logstash Airways",Rome,IT,Ottawa,CA,"518.4950300861603","592.3846909183035",false,"No Delay",false,"6740.435391120085"
"2020-02-06T02:09:41.000Z",JetBeats,Istanbul,TR,Manchester,GB,"449.8857769596797","318.1221445895157",false,"NAS Delay",true,"2697.9439852742344"
"2020-02-06T01:58:04.000Z",JetBeats,"New Delhi",IN,Tokyo,JP,"834.2771797126807","585.6671021914728",false,"Security Delay",true,"5871.326156552169"
"2020-02-06T01:50:49.000Z","Kibana Airlines","San Juan",PR,Oslo,NO,"684.8041166469284","982.4640224662921",false,"No Delay",false,"7532.845283116212"
"2020-02-06T01:49:09.000Z","Kibana Airlines",Milwaukee,US,Durban,ZA,"1206.0451499711996","710.6549980380157",false,"No Delay",false,"14472.541799654397"
"2020-02-06T01:47:55.000Z","ES-Air",Warsaw,PL,Winnipeg,CA,"520.4378627044226","925.991348271847",true,"No Delay",false,"7286.130077861916"
"2020-02-06T01:43:49.000Z","Logstash Airways","Buenos Aires",AR,Rochester,US,"493.31700215952065","484.96676588422304",false,"No Delay",false,"9373.023041030892"
"2020-02-06T01:43:38.000Z","Kibana Airlines",Oslo,NO,Oslo,NO,0,"165.4856982555764",false,"No Delay",false,0
"2020-02-06T01:43:38.000Z",JetBeats,Barcelona,ES,Jackson,US,"606.9156426261633","540.52650590107",false,"No Delay",false,"7889.903354140123"
"2020-02-06T01:31:31.000Z","ES-Air",Toronto,CA,London,GB,"287.7803917290728","536.3732878682224",false,"No Delay",false,"5755.607834581456"
"2020-02-06T01:31:19.000Z",JetBeats,Shanghai,CN,Shanghai,CN,0,"103.25371655079819",false,"No Delay",false,0
"2020-02-06T01:29:26.000Z","ES-Air",London,GB,Venice,IT,"331.49616575354577","596.5343284465798",false,"Carrier Delay",true,"1171.4578232890033"
"2020-02-06T01:23:13.000Z","Logstash Airways",Zurich,CH,Zurich,CH,0,"144.79451033355178",false,"No Delay",false,0
"2020-02-06T01:15:22.000Z","Logstash Airways",Cagliari,IT,Verona,IT,"58.248907810714115","209.32666336849073",false,"No Delay",false,"698.9868937285694"
"2020-02-06T01:04:08.000Z","ES-Air",Warsaw,PL,Winnipeg,CA,"485.74200519079443","630.7045046952554",false,"No Delay",false,"7286.130077861916"
"2020-02-06T01:03:34.000Z",JetBeats,Quito,EC,Milan,IT,"491.76788076987395","961.4159641516679",false,"No Delay",false,"9835.35761539748"
"2020-02-06T00:51:37.000Z","ES-Air",London,GB,Montreal,CA,"347.8649658047119","889.6937785160569",false,"No Delay",false,"5217.974487070679"
"2020-02-06T00:49:45.000Z","ES-Air",Rome,IT,Manchester,GB,"154.23546004989564","253.58924825522868",false,"No Delay",false,"1696.590060548852"
"2020-02-06T00:49:45.000Z","ES-Air",Guangzhou,CN,Zurich,CH,"763.6617685963156","757.3578959928798",false,"No Delay",false,"9163.941223155787"
"2020-02-06T00:49:34.000Z","Kibana Airlines",Milan,IT,Tulsa,US,"459.3240592287076","450.0334789525847",false,"No Delay",false,"8267.833066116737"
"2020-02-06T00:48:37.000Z","ES-Air",Brisbane,AU,Tokyo,JP,"546.5943263821583","989.9169849425689",false,"No Delay",false,"7105.726242968059"
"2020-02-06T00:48:37.000Z","ES-Air",Milan,IT,"Chitose / Tomakomai",JP,"457.9469807788267","952.711091956071",false,"No Delay",false,"9158.939615576533"
"2020-02-06T00:47:31.000Z","Logstash Airways",Guangzhou,CN,London,GB,"729.4811225044716","416.347309747303",true,"No Delay",false,"9483.25459255813"
"2020-02-06T00:43:51.000Z","ES-Air",Mumbai,IN,Orlando,US,"876.6953035148279","967.271458243425",false,"No Delay",false,"14027.124856237246"
"2020-02-06T00:40:35.000Z",JetBeats,Hyderabad,IN,Winnipeg,CA,"784.6907550562732","872.4766128224468",false,"No Delay",false,"12555.052080900372"
"2020-02-06T00:40:28.000Z","Kibana Airlines","Chicago/Rockford",US,Helsinki,FI,"628.4183689297629","403.84844863609385",true,"Carrier Delay",true,"7168.367378595257"
"2020-02-06T00:39:48.000Z","Logstash Airways",Bologna,IT,Warsaw,PL,"61.61770762231926","719.2670136901143",false,"No Delay",false,"1109.1187372017466"
"2020-02-06T00:39:17.000Z","Kibana Airlines",Portland,US,Tokyo,JP,"536.0888272639638","832.934684489479",false,"No Delay",false,"10721.776545279277"
"2020-02-06T00:28:28.000Z","Logstash Airways","Jebel Ali",AE,Cagliari,IT,"240.9936902957671","515.9133339622645",false,"No Delay",false,"4578.880115619575"
"2020-02-06T00:22:57.000Z","ES-Air","Frankfurt am Main",DE,Seattle,US,"543.8513461613583","888.8101323529926",false,"Security Delay",true,"8221.621538581732"
"2020-02-06T00:13:59.000Z",JetBeats,Melbourne,AU,Venice,IT,"942.6749967337868","732.3727792771112",false,"No Delay",false,"16025.474944474376"
"2020-02-06T00:13:02.000Z",JetBeats,Helsinki,FI,"Buenos Aires",AR,"996.994597538219","353.8855759915749",true,"No Delay",false,"12960.929767996846"
"2020-02-06T00:12:20.000Z","Kibana Airlines",Copenhagen,DK,Guangzhou,CN,"609.3321370575711","485.0465054514507",false,"No Delay",false,"8530.649918805995"
"2020-02-06T00:05:02.000Z","Kibana Airlines","Buenos Aires",AR,Shanghai,CN,"1633.4849773581002","640.9482943919843",false,"No Delay",false,"19601.819728297203"
"2020-02-06T00:04:55.000Z","Logstash Airways",Shanghai,CN,Sydney,AU,"1015.1381210652606","368.6384708418079",true,"NAS Delay",true,"7861.657452783127"
"2020-02-06T00:00:00.000Z","Logstash Airways",Bogota,CO,Reno,US,"373.93122241355667","342.75420829810946",false,"No Delay",false,"5982.899558616907"
"2020-02-05T23:55:45.000Z",JetBeats,Tokyo,JP,Tucson,US,"679.0582076230857","718.0823211792991",false,"No Delay",false,"9506.814906723199"
"2020-02-05T23:55:00.000Z","Logstash Airways",Johannesburg,ZA,Tokyo,JP,"886.1896645111407","759.7014674003937",false,"Late Aircraft Delay",true,"13521.413961200533"
"2020-02-05T23:40:01.000Z",JetBeats,Amsterdam,NL,Milan,IT,"385.4368637630285","382.73593907753684",false,"NAS Delay",true,"831.5529564454272"
"2020-02-05T23:30:57.000Z",JetBeats,Stockholm,SE,Winnipeg,CA,"343.7258484064359","705.8110377541893",false,"No Delay",false,"6530.791119722282"
"2020-02-05T23:07:31.000Z",JetBeats,Madrid,ES,"Xi'an",CN,"460.22488858179486","287.09050187415056",false,"No Delay",false,"9204.497771635897"
"2020-02-05T23:05:16.000Z",JetBeats,Guangzhou,CN,"San Francisco",US,"768.7340261903532","553.0946103906642",false,"Weather Delay",true,"11099.744419045652"
"2020-02-05T23:03:13.000Z","ES-Air",Edmonton,CA,Wichita,US,"142.6207379488079","695.6124495422821",false,"No Delay",false,"2139.311069232119"
"2020-02-05T23:02:26.000Z","Logstash Airways",Vienna,AT,Washington,US,"399.11053613268234","905.8990406662438",false,"No Delay",false,"7183.989650388282"
"2020-02-05T22:58:40.000Z","Kibana Airlines",Tokyo,JP,Torino,IT,"579.5425201619144","663.801975751789",true,"No Delay",false,"9852.222842752544"
"2020-02-05T22:58:31.000Z","ES-Air",Milwaukee,US,Rome,IT,"744.4800017651597","575.9752007499228",false,"NAS Delay",true,"7694.280019416757"
"2020-02-05T22:52:43.000Z","ES-Air",Sydney,AU,Torino,IT,"1390.1067956096442","376.1444752096358",true,"No Delay",false,"16681.28154731573"
"2020-02-05T22:49:11.000Z","ES-Air","Jeju City",KR,Miami,US,"1097.2940507860844","467.3774986712254",false,"Late Aircraft Delay",true,"12859.410761791267"
"2020-02-05T22:48:07.000Z","ES-Air","Abu Dhabi",AE,Indianapolis,US,"1075.735107932934","677.7198344116647",false,"No Delay",false,"11833.086187262274"
"2020-02-05T22:46:55.000Z","Logstash Airways",Munich,DE,Munich,DE,0,"248.0031348582963",false,"No Delay",false,0
"2020-02-05T22:44:27.000Z","Logstash Airways",Seoul,KR,"Jeju City",KR,"28.114296257778413","100.37113052533259",false,"No Delay",false,"449.8287401244546"
"2020-02-05T22:41:13.000Z",JetBeats,Toronto,CA,Torino,IT,"746.5112646806358","523.5919360000895",true,"Security Delay",true,"6584.646440848266"
"2020-02-05T22:39:22.000Z","Logstash Airways",Cagliari,IT,London,GB,"73.63031801268151","589.5455848438462",false,"No Delay",false,"1546.2366782663119"
"2020-02-05T22:34:09.000Z","Logstash Airways",Johannesburg,ZA,Oslo,NO,"1046.3918297783734","287.2968052939878",true,"NAS Delay",true,"9695.310127562108"
"2020-02-05T22:29:45.000Z",JetBeats,Seoul,KR,Manchester,GB,"517.7177062217248","934.3075430000141",false,"No Delay",false,"8801.201005769322"
"2020-02-05T22:26:06.000Z","ES-Air",Vienna,AT,Warsaw,PL,"176.17154532753983","573.6427721037148",false,"NAS Delay",true,"549.6024518783366"
"2020-02-05T22:19:30.000Z","Logstash Airways",Munich,DE,Ottawa,CA,"314.96611748457764","975.8013154743778",false,"No Delay",false,"6299.3223496915525"
"2020-02-05T22:19:03.000Z","Kibana Airlines","Kansas City",US,Shanghai,CN,"597.866724969866","574.281392194277",true,"No Delay",false,"11359.467774427454"
"2020-02-05T22:15:41.000Z",JetBeats,Barcelona,ES,"Frankfurt am Main",DE,"60.771082123101564","500.54743165960286",true,"No Delay",false,"1093.8794782158282"
"2020-02-05T22:11:46.000Z","Kibana Airlines",Manchester,GB,Shanghai,CN,"834.4053791705421","627.9506533724197",false,"No Delay",false,"9178.459170875964"
"2020-02-05T22:11:12.000Z",JetBeats,Birmingham,US,Bogota,CO,"164.38757258812416","565.1870099964444",false,"No Delay",false,"3452.139024350607"
"2020-02-05T22:07:13.000Z","Kibana Airlines",Guangzhou,CN,Tokyo,JP,"267.89876880941233","897.9679078817925",false,"No Delay",false,"2946.886456903536"
"2020-02-05T22:05:53.000Z",JetBeats,Oslo,NO,Sydney,AU,"837.5625384128115","427.7973877746618",false,"No Delay",false,"15913.688229843418"
"2020-02-05T22:04:24.000Z","ES-Air",Moline,US,Syracuse,US,"405.0316665509184","146.2622498579087",true,"NAS Delay",true,"1200.633331018367"
"2020-02-05T22:01:51.000Z",JetBeats,Olenegorsk,RU,"Xi'an",CN,"453.53039077959727","920.478303660844",false,"No Delay",false,"5895.895080134765"
"2020-02-05T21:56:23.000Z","Kibana Airlines","Buenos Aires",AR,Shanghai,CN,"1781.347671120796","330.1974421342743",false,"No Delay",false,"19594.824382328756"
